Wallet Address,Credit Score,Total Deposited,Total Borrowed,Total Repaid,Liquidation Events,Repay Ratio,Deposit/Borrow Ratio,Active Days,Risk Category
0x012430f934bc381d9f59a28ea34363bce170353d,1000,"53,951,763,436,623,952.00",0.00,0.00,0,0.00,5395176343662395616395264.00,53,Low Risk
0x0124fd98566fb966d118bfb70650cac960dd6c2c,1000,"1,304,866.00",0.00,0.00,0,0.00,130486600000000.00,10,Low Risk
0x01253d735f350afc426335560251171367cd095d,1000,"34,300,000,000,000,000.00",0.00,0.00,0,0.00,3429999999999999668649984.00,0,Low Risk
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,1000,"345,368,849,680,157,638,656.00","157,700,890.00","157,765,852.00",0,1.00,2190024734040.23,4,Low Risk
0x012668a6f1b462d55bb77bdd4dec5c8e57463e43,1000,"1,300,000,000,000,000,000.00",0.00,0.00,0,0.00,130000000000000001040187392.00,0,Low Risk
0x01270d19f1b70c3f24efb57d28974b3d664dd7e6,1000,"1,300,000,000,000,000,000.00",0.00,0.00,0,0.00,130000000000000001040187392.00,0,Low Risk
0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,1000,"35,099,000,000,043,069,440.00","10,000,000,000,000,000,000.00",0.00,0,0.00,3.51,28,Low Risk
0x012867f22e00f6f4c97def7e159ed9a57617af62,1000,"4,033,576,337,531,721.00",0.00,0.00,0,0.00,403357633753172123058176.00,0,Low Risk
0x01287cf199456d0a57de078447a560f6449f09ff,1000,"1,200,000,000,000,000,000.00",0.00,0.00,0,0.00,120000000000000002281701376.00,0,Low Risk
0x0128883953744d1d302421534757fd6f2d8ba88a,1000,"4,000,000,000,000,000,000,000.00","500,000,000,000,000,000,000.00","500,000,000,000,000,000,000.00",0,1.00,8.00,0,Low Risk
0x012916ed48b20433b698cb32b488e52c639a2a66,999,"1,869,732,320,520,421,769,216.00","330,333,000,005,516,984,320.00","330,000,003,101,149,568.00",0,0.00,5.66,82,Low Risk
0x01299d506f8bbb51eb94f6912c96a0c61ce9d1c1,1000,"1,600,000,000,000,000,000.00",0.00,0.00,0,0.00,159999999999999980135776256.00,0,Low Risk
0x0129ba41a907ac27f7683d291576f2e74362c421,998,"2,243,887,907,108,043,358,208.00","790,367,680,674,014,167,040.00","90,146,130.00",0,0.00,2.84,67,Low Risk
0x0129feef1eadb4e77e2d3de7bc352e3050bb306a,1000,"107,600,000,000,000,000.00",0.00,0.00,0,0.00,10759999999999999110807552.00,0,Low Risk
0x012a5020505f00adb2ba6d4a447951d497a35a7a,1000,"6,307,512,796,766,390.00",0.00,0.00,0,0.00,630751279676638938267648.00,0,Low Risk
0x012c597fca480b9766d52e4c1e5d4c0940982abe,1000,"5,400,000,000,000,000,000,000.00","700,000,000.00","700,000,000.00",0,1.00,7714285714285.71,0,Low Risk
0x012ced3e78c1a70e156537e580f6fed3954b2e84,1000,"111,419,747,518,545,674,240.00","4,579,134,696,938,509.00","4,571,838,789,240,511.00",0,1.00,24332.05,94,Low Risk
0x012d85c98a50cc2340e39668b6770e4fcb71342e,1000,"1,000,000,449.00",0.00,0.00,0,0.00,100000044900000000.00,0,Low Risk
0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,1000,"997,831,067,340,777,728.00",0.00,0.00,0,0.00,99783106734077769259417600.00,0,Low Risk
0x012e168acb9fdc90a4ed9fd6ca2834d9bf5b579e,999,"5,314,223,574,010,065,584,128.00","2,199,075,519,168,289,701,888.00",0.00,0,0.00,2.42,43,Low Risk
0x012f15e260f6275bc8e62be475adb07549765e70,1000,"4,999,000,000,000,000,262,144.00","1,000,000,000,000,000,000.00","1,000,000,000,000,000,000.00",0,1.00,4999.00,0,Low Risk
0x012f638dab4959ebadf779a6e775111893d7d922,1000,"13,570.00",0.00,0.00,0,0.00,1357000000000.00,0,Low Risk
0x012fefa16a3baad884834385a0988378852d00bc,991,"15,000,000,000,000,000,000.00","11,283,486.00",0.00,4,0.00,1329376400165.69,50,Low Risk
0x01301d186d9e2c3a4091ca1ed95c3719b437c7c7,1000,"290,730,000,000,000,000,000.00",0.00,0.00,0,0.00,29073000000000001472351698944.00,112,Low Risk
0x01309200a32bb6b968aaf4ba20367d091fc7adbb,954,"73,092,067,671,885,482,033,152.00","55,930,792,676,770,801,778,688.00",0.00,0,0.00,1.31,73,Low Risk
0x0130b68a18a612892374e1eefbb0697a291215f1,1000,"6,582,618,163,895,063,281,664.00","250,000,000,003,649,994,752.00","250,199,323,908,286,382,080.00",0,1.00,26.33,43,Low Risk
0x0130d50430776e5f0f7517f6bfa9650fc712b879,1000,"2,900,000,000,149,572,608.00",0.00,0.00,0,0.00,290000000014957239144022016.00,36,Low Risk
0x01319c79cf53aeb6dfa2bf5ddc8a124527016695,999,"410,000,000,000,000,000,000.00","60,000,000,000,000,000,000.00",0.00,0,0.00,6.83,0,Low Risk
0x0132251adf6116fd0272d23aff8ba0dd9dbbf1d2,1000,"1,250,000,000.00",0.00,0.00,0,0.00,125000000000000000.00,0,Low Risk
0x0132749dd84ea8a0b242ff61f97ff40f96035df3,1000,"124,000,000,000,000,000,000.00","65,612,498.00","65,871,649.00",0,1.00,1889883844995.51,61,Low Risk
0x013274aa75bbc3bd7acff906e564edbbb50dce08,1000,"9,800,000,000,000,002,097,152.00","10,200,000.00","10,200,000.00",0,1.00,960784313725489.50,23,Low Risk
0x0133982c25a8211e1e62d95760999c4b825025fb,1000,"20,000,000,000,000,000.00",0.00,0.00,0,0.00,1999999999999999966445568.00,0,Low Risk
0x0133a483873163fc5bc916de39abec8baf85657c,1000,"64,000,000,000,594,100,224.00","20,000,000,000,295,182,336.00",0.00,0,0.00,3.20,0,Low Risk
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1000,"1,876,525.00",0.00,0.00,0,0.00,187652500000000.00,91,Low Risk
0x0134600e06c4176fd44a5557d124f5d684e75b28,1000,"10,380,000,000.00",0.00,0.00,0,0.00,1038000000000000000.00,0,Low Risk
0x01351f573a99ff5cc633f4ee580347974ff8b59c,1000,"1,100,000.00",0.00,0.00,0,0.00,110000000000000.00,0,Low Risk
0x0135249c1897454959da69ac1481df6c1d4023a8,1000,"3,357,530,549,274,401,046,528.00","11,059,113,055.00","4,805,293,925.00",0,0.43,303598537475.52,106,Low Risk
0x013618ba67d882af8df870d8704e4d317b710dda,1000,"1,069,292.00",0.00,0.00,0,0.00,106929200000000.00,0,Low Risk
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,1000,"5,026,047,080,874,560,716,800.00","2,100,000,000,000,000,000.00","2,100,009,884,020,371,712.00",0,1.00,2393.36,0,Low Risk
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,999,"997,999,000,000,001,081,344.00","200,000,000,000,200,015,872.00","200,000,242.00",0,0.00,4.99,12,Low Risk
0x0137973eccabc8f684a7494156d25447ab5747f5,1000,"17,460,000,000,000,000,000.00",0.00,0.00,0,0.00,1746000000000000051237617664.00,0,Low Risk
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,1000,"1,021,940.00",0.00,0.00,0,0.00,102194000000000.00,0,Low Risk
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,1000,"35,400,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,7.08,0,Low Risk
0x01397d68308d2a94865ffe0f84d26e94b6df1234,961,"37,606.00","4,000,000,000,000,000.00","4,008,156,447,640,377.00",0,1.00,0.00,14,Low Risk
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,1000,"1,000,000,000,000,000,000.00",0.00,0.00,0,0.00,100000000000000004764729344.00,0,Low Risk
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,999,"1,836,514,116,273,338,843,136.00","300,000,000,009,577,431,040.00","9,581,401,364.00",0,0.00,6.12,33,Low Risk
0x013b81ad989b9009f4dab4c804c6007882f9a190,999,"57,271,000,000,005,352,194,048.00","10,000,000,000,014,000,586,752.00","14,027,100,999.00",0,0.00,5.73,46,Low Risk
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,1000,"291,415,219,214,775,195,009,024.00","48,100,000,000,091,971,649,536.00","30,511,644,443,317,515,583,488.00",0,0.63,6.06,82,Low Risk
0x013bfceb441762268b2894837c8c1e3774ca4efe,1000,"12,235,647,853,277,144.00",0.00,0.00,0,0.00,1223564785327714403876864.00,1,Low Risk
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,1000,"817,582,297,840,930,816.00","43,289,209.00","10,571,300.00",0,0.24,18886515062.93,86,Low Risk
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,1000,"108,557,889,916,647,849,984.00","28,000,000.00","28,013,650.00",0,1.00,3877067497023.14,16,Low Risk
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,1000,"34,800,000,000,000,000.00",0.00,0.00,0,0.00,3479999999999999748341760.00,0,Low Risk
0x013da16ead9075d66102ef98c23432a3af815b20,996,"1,069,900,000,000,000,000,000.00","534,950,023,659,670,011,904.00",0.00,0,0.00,2.00,0,Low Risk
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,1000,"4,657,227,213,941,311.00",0.00,0.00,0,0.00,465722721394131101286400.00,0,Low Risk
0x013e074822e7776516a0c69dce430ec1fdb26c0d,997,"2,136,300,236,109,049,757,696.00","1,600,000,000,000,000,000,000.00","1,608,434,041,900,645,482,496.00",0,1.01,1.34,44,Low Risk
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,999,"100,000,000,000,000,000.00","40,000,000,000,000,000.00",0.00,0,0.00,2.50,0,Low Risk
0x013e68b23bc846a8b7792dd238ba9d387efe3392,1000,"1,000,000,000,000,000,000.00",0.00,0.00,0,0.00,100000000000000004764729344.00,0,Low Risk
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,1000,"40,341,700,000,000,000,000.00",0.00,0.00,0,0.00,4034170000000000099451142144.00,0,Low Risk
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,1000,"4,701,462,998,204.00",0.00,0.00,0,0.00,470146299820399984640.00,0,Low Risk
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,1000,"1,109,118.00",0.00,0.00,0,0.00,110911800000000.00,0,Low Risk
0x0140c762c812c087e5b63d1f36022cf349628d45,999,"1,058,440,574,887,120,256.00","394,961,749,257,706,752.00",0.00,0,0.00,2.68,91,Low Risk
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,1000,"1,492,000,000,000,001,048,576.00","250,000,000.00","250,055,530.00",0,1.00,5968000000000.00,9,Low Risk
0x01412c35980761a198995cb985d34fb56e93fe21,1000,"32,000,000,000,000,000.00",0.00,0.00,0,0.00,3199999999999999731564544.00,0,Low Risk
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,1000,"11,380,788,108,061,745,086,464.00",0.00,0.00,0,0.00,1138078810806174500356039376896.00,112,Low Risk
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,1000,"592,814,601,975,546,773,504.00",0.00,0.00,0,0.00,59281460197554674294329442304.00,2,Low Risk
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,1000,"85,000,000,000,000,000,000.00",0.00,0.00,0,0.00,8499999999999999975505264640.00,0,Low Risk
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,907,"3,077,400,690,868,652,867,584.00","8,161,319,020,059,987,804,160.00","6,162,859,143,718,492,962,816.00",0,0.76,0.38,46,Low Risk
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,1000,"365,003,048,898,833,809,408.00","250,000,000,000,409,993,216.00","251,264,438,475,283,824,640.00",0,1.01,1.46,66,Low Risk
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,999,"11,675,380,719,464,044,560,384.00","1,500,000,000,028,609,347,584.00","28,654,710,169.00",0,0.00,7.78,54,Low Risk
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,1000,"842,515,035,374,963,916,800.00","478,247,491,287,119,691,776.00","478,248,767,611,232,387,072.00",0,1.00,1.76,124,Low Risk
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,1000,"14,893,952.00","2,000,000.00","2,000,000.00",0,1.00,7.45,0,Low Risk
0x0146a22337780c55e9d2af2f39139a6174fb828f,1000,"4,449,986,216,190,231,969,792.00","2,357,000,000,000,000,000,000.00","2,357,721,901,323,006,771,200.00",0,1.00,1.89,3,Low Risk
0x0146ef29dc977ea95328d9901a3c686e43b70953,1000,"100,000,000,000,000,000.00","24,500,000,002,585,908.00",0.00,0,0.00,4.08,0,Low Risk
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,1000,"1,000,000,003,797,807,232.00","3,030,424,909.00","3,032,886,697.00",0,1.00,329986729.20,41,Low Risk
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,1000,29.00,0.00,0.00,0,0.00,2900000000.00,0,Low Risk
0x014930c2d8878759763f3ac2a492ff94073fd80f,1000,"6,434,588,433,381,792,415,744.00","4,777,755,694.00","4,789,732,804.00",0,1.00,1346780548336.21,19,Low Risk
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,1000,"19,860,249,358,929,166,336.00",0.00,0.00,0,0.00,1986024935892916484232445952.00,25,Low Risk
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,1000,"2,193,510.00",0.00,0.00,0,0.00,219351000000000.00,0,Low Risk
0x014b0094e8c926067eff9bcf7f28608d80cb3694,1000,"2,127,138.00",0.00,0.00,0,0.00,212713800000000.00,5,Low Risk
0x014b8a67819d904922a2cacb104ae1baca6033a8,1000,"900,002,600.00",0.00,0.00,0,0.00,90000260000000000.00,0,Low Risk
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,1000,"200,000,000,000,000,000.00","50,000.00",0.00,0,0.00,3999999999999.20,0,Low Risk
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,1000,"168,027,045,751.00",0.00,0.00,0,0.00,16802704575100000256.00,0,Low Risk
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1000,"1,109,007.00",0.00,0.00,0,0.00,110900700000000.00,0,Low Risk
0x014d82ea060ff731f208579c978d546b8f692f9e,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x014d8a9260da47dcf00113bd34482cceac881a9d,999,"230,238,202,206,169,235,456.00","50,000,000,000,000,000,000.00",0.00,0,0.00,4.60,3,Low Risk
0x014dad29178cd0a6bdf32a908c918706e170f1e0,1000,"221,454,016,752,515,104.00",0.00,0.00,0,0.00,22145401675251510706962432.00,0,Low Risk
0x014e084765a334829a6056eed7dc9df1cc89f08d,1000,"1,500,000,000,000,000,000.00",0.00,0.00,0,0.00,149999999999999998557159424.00,0,Low Risk
0x014ea07861052dfec9fc3416271d0981a4eb0448,1000,"1,300,000,000,000,000,000.00",0.00,0.00,0,0.00,130000000000000001040187392.00,0,Low Risk
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1000,"1,012,616.00",0.00,0.00,0,0.00,101261600000000.00,0,Low Risk
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,799,0.00,0.00,0.00,0,0.00,0.00,0,Low Risk
0x014faf79e95bddd971d309baf891fc064e86f4ba,1000,"91,200,000,000,000,000.00",0.00,0.00,0,0.00,9119999999999999932891136.00,0,Low Risk
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,1000,97.00,0.00,0.00,0,0.00,9700000000.00,0,Low Risk
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,1000,"100,000,000,000,000,000.00",0.00,0.00,0,0.00,9999999999999998758486016.00,0,Low Risk
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1000,"1,012,401.00",0.00,0.00,0,0.00,101240100000000.00,0,Low Risk
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,999,"7,678,239,294,561,988,902,912.00","1,300,000,000,008,625,324,032.00","8,634,622,914.00",0,0.00,5.91,13,Low Risk
0x015281aaee9460e5948a609355f2599464eadf4f,1000,"15,000,000,000,000,000.00",0.00,0.00,0,0.00,1499999999999999974834176.00,0,Low Risk
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,1000,"11,563,225,782,418,426.00",0.00,0.00,0,0.00,1156322578241842520784896.00,10,Low Risk
0x01532c3f785c5218b5595b0e13e3b20b6d501924,1000,"30,007,400,000,029,999,104.00","10,000,000,000,000,000,000.00",0.00,0,0.00,3.00,1,Low Risk
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,1000,"1,330,000,009,992,999,936.00",0.00,0.00,0,0.00,133000000999299987768606720.00,29,Low Risk
0x015434c7b541466ed441688a8dafcd26b85ff9d1,1000,"3,994,200,003,790,508.00",0.00,0.00,0,0.00,399420000379050804641792.00,0,Low Risk
0x0154d25120ed20a516fe43991702e7463c5a6f6e,1000,"200,000,000,034,999,992,320.00",0.00,0.00,0,0.00,20000000003499999764148125696.00,64,Low Risk
0x01552561469172eb5910ac83b35f96c92bac63d0,997,"14,278,802,469,687,213,948,928.00","11,400,000,000,000,000,000,000.00","11,410,318,009,638,166,986,752.00",0,1.00,1.25,7,Low Risk
0x01556c82b199759193e21b386b88e3b5e840cc51,1000,"7,851,852,912,016,867.00",0.00,0.00,0,0.00,785185291201686739615744.00,8,Low Risk
0x0155d9e1e729fac583413952d6c4040c8d385584,1000,"1,500,000,000,000,000,000.00",0.00,0.00,0,0.00,149999999999999998557159424.00,0,Low Risk
0x015644fd4f3a0fcef6cc22e25e846a6481777303,1000,"9,835,676,637,511,360.00",0.00,0.00,0,0.00,983567663751136010043392.00,7,Low Risk
0x0156f97eb31a8fd1bd26b19741256e77dca29305,1000,"2,792,999,999,999,999,737,856.00",0.00,0.00,0,0.00,279299999999999955085312393216.00,15,Low Risk
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,1000,"90,000.00",0.00,0.00,0,0.00,9000000000000.00,0,Low Risk
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1000,"1,055,585.00",0.00,0.00,0,0.00,105558500000000.00,0,Low Risk
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,996,"35,000,000,000,102,580,224.00","56,000,000,000,000,000,000.00","56,000,000,000,000,000,000.00",0,1.00,0.63,3,Low Risk
0x015ac33ae866f442ee65b6e0f658132d30e3c673,1000,"500,000,000,000,000,000,000.00",0.00,0.00,0,0.00,49999999999999995716575428608.00,0,Low Risk
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,1000,"4,500,000,000,000,000,000,000.00","740,000,000.00","740,000,000.00",0,1.00,6081081081081.08,0,Low Risk
0x015befb758090caf23caf09dcdc107426bb1f07b,1000,"4,941,747,892.00","1,941,747,638.00","1,941,749,156.00",0,1.00,2.55,0,Low Risk
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1000,"1,014,141.00",0.00,0.00,0,0.00,101414100000000.00,0,Low Risk
0x015c78dd45b469a2ae94c93b426d283c2ee42849,1000,"30,000,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,6.00,0,Low Risk
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1000,"1,094,848.00",0.00,0.00,0,0.00,109484800000000.00,0,Low Risk
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,996,"10,000,000,000,000,000.00","4,999,999,989,997,773.00",0.00,0,0.00,2.00,0,Low Risk
0x015fe88d0d4787574aaf5af64726252484365338,972,"21,792,299,114,388,824,064.00","5,852,413,646,463,996,928.00","4,463,610,788,343,538,688.00",3,0.76,3.72,32,Low Risk
0x016005883a46adc829445c752df6e957dec2c7fa,1000,"1,000,000,000,000,000,000.00",0.00,0.00,0,0.00,100000000000000004764729344.00,0,Low Risk
0x0160afff7a7a824429a8202995d03239d2d418fa,999,"196,095,071,333,505,021,509,632.00","4,789,000,000,474,642,907,136.00","4,000,142,844,042,217,472.00",0,0.00,40.95,69,Low Risk
0x01615d8d53eb9aafcda15853286fdf8259368a68,998,0.00,0.00,"2,000,000,000,000,000,000.00",0,200000000000000009529458688.00,0.00,0,Low Risk
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,1000,"15,980,212,939,301,033,345,024.00","11,750,000,000.00","11,750,510,673.00",0,1.00,1360018122493.71,0,Low Risk
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,1000,"130,000,000,000,001,507,328.00",0.00,0.00,0,0.00,13000000000000150530953314304.00,95,Low Risk
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,1000,"39,800,000,000,000,000.00","5,000,000,000,000,000.00",0.00,0,0.00,7.96,0,Low Risk
0x01623c98f9651095d600f2ecb45dfa1072fc9589,1000,"10,000,000,000,000,000.00","2,000,000,000,000,000.00",0.00,0,0.00,5.00,0,Low Risk
0x01663114bff8c87677c61a4a20e62339cb15e58d,908,"742,630,575,034,757,939,200.00","732,957,574,843,721,580,544.00","118,063,924,556,373,508,096.00",0,0.16,1.01,64,Low Risk
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,999,"681,108,231,553,943,324,327,936.00","310,045,000,000,000,028,049,408.00","45,041,652,552,747,237,376.00",0,0.00,2.20,13,Low Risk
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,979,"22,414,290,402,204,916,383,744.00","12,227,768,471,478,996,041,728.00","25,957,058,827.00",0,0.00,1.83,119,Low Risk
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1000,"34,600,000,000,000,000.00",0.00,0.00,0,0.00,3459999999999999823839232.00,0,Low Risk
0x01680c4acff13811644c8ccb03227bd47d3fc208,1000,"10,000,000,000,000,000.00","2,000.00",0.00,0,0.00,4999999999975.00,0,Low Risk
0x0168459886bd2aa322c18ed0b209887095afcacb,1000,"3,051,794,728,113,112,350,720.00","1,500,000,000,000,000,000.00","1,501,167,305,124,538,112.00",0,1.00,2034.53,49,Low Risk
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1000,"100,562,067,285,181,072.00",0.00,0.00,0,0.00,10056206728518107207303168.00,0,Low Risk
0x0168c572ebc7861f99733d04187609067cb0fcfb,1000,"2,000,000,000,000,000,000.00",0.00,0.00,0,0.00,200000000000000009529458688.00,0,Low Risk
0x016948e86c3338bb0125ea7889e19b45c5357f26,1000,"15,000,000,000,000,000.00",0.00,0.00,0,0.00,1499999999999999974834176.00,0,Low Risk
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,1000,"7,928,089,294,274,010.00",0.00,0.00,0,0.00,792808929427400937177088.00,5,Low Risk
0x0169a86594f9de15b8add8d9250913848cbf17a6,1000,"2,600,000,000,000,000,000.00",0.00,0.00,0,0.00,260000000000000002080374784.00,7,Low Risk
0x016a12805434a815a943c7c7251a483561d63fa3,1000,"12,006.00",0.00,0.00,0,0.00,1200600000000.00,0,Low Risk
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1000,"98,450,000,000,000,000,000.00",0.00,0.00,0,0.00,9844999999999999447744380928.00,0,Low Risk
0x016a42b47b051be2946a35fb72774e00a7b8e820,987,"1,103,588,370,680,199,643,136.00","1,550,300,000,000,501,350,400.00","1,007,077,785,237,411,856,384.00",0,0.65,0.71,65,Low Risk
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,1000,"100,000,000,000,000,000,000.00","15,000,000,000,000,000,000.00",0.00,0,0.00,6.67,0,Low Risk
0x016a6738cdf51365f2f5e30c82931553e0a93262,1000,"166,406,707,100,654,632,960.00","21,021,196,827,875,926,016.00","25,000,000.00",0,0.00,7.92,59,Low Risk
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,997,"154,958,804,861,177,069,568.00","120,940,000,000,000,000,000.00","121,259,607,456,566,444,032.00",0,1.00,1.28,34,Low Risk
0x016d435511a27e309b599e2786429641843ce782,1000,"7,280,534,290,874,294,272.00",0.00,0.00,0,0.00,728053429087429417521643520.00,2,Low Risk
0x016d4da7c7cd614cd50149a373873ff090b9782e,996,"20,000,000,000,000,000.00","10,000,000,000,000,000.00",0.00,0,0.00,2.00,0,Low Risk
0x016e9e2497544790d71411911b187cbd26b43458,1000,"200,000,002,012,658.00","7,720,401,543,340.00",0.00,0,0.00,25.91,23,Low Risk
0x016ee55de225b15958c5b2f2cdd8c554621d2639,1000,"12,832,273,983,755,004.00",0.00,0.00,0,0.00,1283227398375500297535488.00,24,Low Risk
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1000,"1,120,000,000,000,000,000.00",0.00,0.00,0,0.00,111999999999999989531017216.00,0,Low Risk
0x016fa60107319e33386641ae9002ea59706379d5,1000,"260,000,000,000,440.00",0.00,0.00,0,0.00,26000000000043998248960.00,22,Low Risk
0x01700929e82848e2ee72fefd6420080e1625607c,1000,"2,000,000,000,000,000,000,000.00",0.00,0.00,0,0.00,199999999999999982866301714432.00,0,Low Risk
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,1000,"75,000,000,029,144,891,392.00","23,044,146,149.00","23,126,146,479.00",0,1.00,3254622650.99,35,Low Risk
0x0170a247571e889d011327477b751f2e42c5baa4,1000,"1,000,000,000,000,000.00","65,000,000,020,854.00",0.00,0,0.00,15.38,0,Low Risk
0x0170de25446302e7ff2e3093c6b77350dfd2b643,1000,"10,000,000,000,000,000,000.00","1,000,000.00","1,000,000.00",0,1.00,9999999999999.90,0,Low Risk
0x01712ca1676c850698bd52ed3973d5cdca71fa67,1000,"2,000,000,000,000,000,000.00",0.00,0.00,0,0.00,200000000000000009529458688.00,68,Low Risk
0x017154d1f2c228765c494da30c018fa48a09e1ad,1000,"4,989,251.00",0.00,0.00,0,0.00,498925100000000.00,0,Low Risk
0x017184a0829a54746706654e86eb7a6c5cafbf90,902,"25,560,479,122,270,056,448.00","25,000,000,000,175,001,600.00","105,128,988.00",0,0.00,1.02,13,Low Risk
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1000,"2,788,634,284,938,831,360.00",0.00,0.00,0,0.00,278863428493883124719026176.00,0,Low Risk
0x0171ed588582d1df472015623dcb426d0a1de431,1000,"1,979,694,197,218,188,722,176.00","20,292,000,000.00","17,117,211,661.00",0,0.84,97560329056.68,67,Low Risk
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1000,"1,100,000.00",0.00,0.00,0,0.00,110000000000000.00,0,Low Risk
0x017252042524df387a7ed994d41d7bde44f4670a,1000,"4,500,000,000,000,000,000.00",0.00,0.00,0,0.00,449999999999999978491609088.00,10,Low Risk
0x0172e05392aba65366c4dbbb70d958bbf43304e4,1000,"1,273,864,978.00",0.00,0.00,0,0.00,127386497800000000.00,89,Low Risk
